batter_id,mlbam_pitch_name
116706,FF
116706,FF
116706,FS
116706,FF
116706,FF
435263,SL
435263,FF
435263,SL
435263,FF
435263,FF
110236,FF
110236,FF
110236,FS
110236,FF
110236,FF
425773,FS
446308,FF
446308,FS
446308,FF
429712,FF
429712,FF
429712,FF
429712,SL
429712,FF
455976,FF
333492,FS
333492,SL
333492,FF
333492,FS
333492,FF
333492,FF
460099,SL
429712,SL
429712,FF
429712,FS
429712,FF
429712,FF
429712,FF
429712,FF
429712,FF
455976,FS
455976,FF
455976,SL
455976,FF
455976,FF
333492,FS
333492,FF
333492,FS
333492,FS
333492,FF
137140,FS
137140,FF
430946,FF
430946,FF
430946,SL
115135,FF
115135,FF
115135,FS
115135,FF
115135,FF
114739,FF
114739,FF
114739,FF
435559,FF
435559,FF
435559,FF
435559,FF
400091,FF
400091,SL
400091,FS
400091,FF
400091,FF
435220,FF
435220,FF
435220,FF
150456,FF
150456,FF
150456,FF
150456,FF
150456,FF
111851,FF
111851,FF
111851,FF
111851,FF
111851,FF
111851,FF
